Headline,Source,Published,Type,Video ID,Published URL,User_ID,Team_ID,Platform_ID
Headline_a11e358dc460,https://obfuscated.source.example/da5286fa71be78a3,No,news bulletin,553324271,,4,1,
,https://obfuscated.source.example/6909bb832dae5f53,No,news bulletin,961450619,,2,1,
Headline_1915d6dd80d2,https://obfuscated.source.example/4f9d48de5c1a546a,No,news bulletin,139279151,,2,1,
,https://obfuscated.source.example/2ae54a7f46c560ca,No,interview,111863285,,7,1,
Headline_03cc3608562a,https://obfuscated.source.example/b5810c38d09a0850,No,news bulletin,15862448,,4,1,
,https://obfuscated.source.example/2ae54a7f46c560ca,No,interview,884776087,,7,1,
,https://obfuscated.source.example/2ae54a7f46c560ca,No,interview,145662667,,7,1,
Headline_d948f860aa51,https://obfuscated.source.example/d6315ecbd3d84e5f,No,speech,539148108,,3,1,
Headline_658ce6f0e68c,https://obfuscated.source.example/e14126dba229639d,No,interview,319994260,,3,1,
,https://obfuscated.source.example/e14126dba229639d,No,interview,909016341,,3,1,
,https://obfuscated.source.example/2ae54a7f46c560ca,No,interview,203955671,,7,1,
,https://obfuscated.source.example/00c7bffd88319683,No,interview,162524175,,7,1,
Headline_3cacc80534d7,https://obfuscated.source.example/ca200b58653bdfdf,No,news bulletin,7804182,,4,1,
Headline_ed74952a1771,https://obfuscated.source.example/9c701918abac6b32,No,news bulletin,695733996,,4,1,
Headline_392dd573bd33,https://obfuscated.source.example/a118b1ccef3afac6,No,news bulletin,373585949,,4,1,
Headline_484a2a240b5a,https://obfuscated.source.example/8748ac76c79cbade,No,interview,721257095,,4,1,
Headline_6cd74a2bf939,https://obfuscated.source.example/7e80311fa8e58004,No,interview,102017904,,4,1,
Headline_d6b88f73379c,https://obfuscated.source.example/8ec9f25eaad4df83,No,interview,921985455,,4,1,
Headline_920731f19868,https://obfuscated.source.example/db1ee051a00d5a79,No,interview,822373697,,4,1,
Headline_c483c3018372,https://obfuscated.source.example/c62a4755b1106323,No,interview,684355511,,4,1,
Headline_742437abae02,https://obfuscated.source.example/14aa0ee347abb2e3,No,interview,159711472,,4,1,
Headline_c3f69a86d2d2,https://obfuscated.source.example/059c087133a15838,No,interview,74264602,,4,1,
Headline_59cfb7f6ed9e,https://obfuscated.source.example/33bdd13b46982292,No,interview,464719200,,4,1,
Headline_8734eace46e2,https://obfuscated.source.example/b53155fbbe732096,No,interview,98907554,,4,1,
Headline_89ecfc0c5930,https://obfuscated.source.example/2af8b3b6ec91ee2b,No,interview,158232175,,4,1,
Headline_88ab62a1efc8,https://obfuscated.source.example/fe9b56debfe45a3f,No,interview,82502912,,4,1,
Headline_b5616c398ed2,https://obfuscated.source.example/940cfad7ae390342,No,interview,115169052,,4,1,
Headline_e92ac7e28217,https://obfuscated.source.example/7f40310fee684324,No,interview,133544667,,4,1,
Headline_fd93a30988ad,https://obfuscated.source.example/35df808b2ddab6d5,No,interview,449004344,,4,1,
Headline_fdfdabdcdc04,https://obfuscated.source.example/a606d5f0173af72c,No,interview,674256641,,4,1,
Headline_2661c1bd5a89,https://obfuscated.source.example/29fe9efa5a96bf22,No,interview,541701791,,4,1,
Headline_b767e998dba1,https://obfuscated.source.example/c264665e3f3b2bd6,No,interview,681762835,,4,1,
Headline_59cfb7f6ed9e,https://obfuscated.source.example/b90fd5d29710b7b6,No,interview,371317968,,4,1,
Headline_0624501e8bff,https://obfuscated.source.example/ba1c30e2ecbed2c7,No,interview,888166121,,4,1,
Headline_51c517c34749,https://obfuscated.source.example/8516bce103088723,No,interview,23902810,,4,1,
Headline_e962b09448ac,https://obfuscated.source.example/e7e5263204fd11eb,No,interview,135027225,,4,1,
Headline_fd93a30988ad,https://obfuscated.source.example/ef0f9b0829160294,No,interview,625443121,,4,1,
Headline_be719a9e4b2b,https://obfuscated.source.example/07350380f2cba73c,No,interview,361211945,,4,1,
Headline_ad080fb89379,https://obfuscated.source.example/a1e3c7bebc77699f,No,interview,678810415,,4,1,
,https://obfuscated.source.example/b3afe84346a075db,No,interview,634341808,,4,1,
Headline_d096106d3b6f,https://obfuscated.source.example/8f93e47795e5c1ea,No,interview,908832909,,4,1,
,https://obfuscated.source.example/824c67f0f71f2c66,No,interview,544557261,,4,1,
,https://obfuscated.source.example/480312c61358a88e,No,interview,11302474,,4,1,
,https://obfuscated.source.example/b91d9176cebfcda1,No,interview,998129607,,4,1,
Headline_06311c218d65,https://obfuscated.source.example/264b8d2c19d2f8e6,No,interview,446832941,,4,1,
,https://obfuscated.source.example/63cd2238fc37d8fd,No,interview,604693083,,4,1,
,https://obfuscated.source.example/2fdd5d4b8d394bcc,No,interview,694967748,,4,1,
,https://obfuscated.source.example/2f9beafaaba024d6,No,interview,556422189,,4,1,
,https://obfuscated.source.example/fc9e3e042d474555,No,interview,491430628,,4,1,
,https://obfuscated.source.example/ace861c7cf80a627,No,interview,360136542,,4,1,
,https://obfuscated.source.example/363f3ff995ac1011,No,interview,604817251,,4,1,
Headline_2c92b475d77f,https://obfuscated.source.example/3592207efa216679,No,interview,337097624,,4,1,
Headline_4f6aee6b4099,https://obfuscated.source.example/4ccc5a5ddce72667,No,interview,605339640,,8,1,
Headline_e26c70f8eff5,https://obfuscated.source.example/4ccc5a5ddce72667,No,interview,282538269,,8,1,
Headline_7a5cd3778f60,https://obfuscated.source.example/39d24c68c22ee719,No,speech,826526270,,9,1,
Headline_62c0b366199e,https://obfuscated.source.example/5482ab39b7c4cd02,No,speech,438271995,,9,1,
Headline_4088493811f6,https://obfuscated.source.example/b942e4bb7438ed89,No,speech,283846000,,9,1,
Headline_78e77766c02f,https://obfuscated.source.example/c47c9b9549d886b3,No,speech,224065606,,9,1,
Headline_b08f3f253aa0,https://obfuscated.source.example/e5b823a8e86ac220,No,speech,630178377,,9,1,
Headline_ac6798462b05,https://obfuscated.source.example/222bf6772674a82b,No,speech,151423900,,9,1,
Headline_dc91b3b6b51b,https://obfuscated.source.example/c3281634b644686b,No,speech,557110496,,9,1,
Headline_bd4b491eb36e,https://obfuscated.source.example/575b1775b540588c,No,speech,145095973,,9,1,
Headline_afb4b1a19d10,https://obfuscated.source.example/09ead7a469cb10ab,No,speech,716154599,,9,1,
Headline_26ea1e8ab079,https://obfuscated.source.example/5ee3f18e05332d27,No,speech,149094535,,9,1,
Headline_03b78076ef17,https://obfuscated.source.example/cbeab59aed894267,No,debate,617456749,,9,1,
Headline_40e2bf339c5d,https://obfuscated.source.example/9ffb1c6d30c9d595,No,debate,839827460,,9,1,
Headline_1e36e387a7a7,https://obfuscated.source.example/5940f7484e86b2b8,No,news bulletin,272587582,,9,1,
Headline_9b32c5a5aa09,https://obfuscated.source.example/2ae54a7f46c560ca,No,debate,349683232,,9,1,
Headline_edb28a4ecfa5,https://obfuscated.source.example/7e4f7fa32dd8bb11,No,speech,416446855,,9,1,
Headline_45d5deae407e,https://obfuscated.source.example/d06992218defa6ff,No,speech,390569007,,9,1,
Headline_788d181b5972,https://obfuscated.source.example/c90a3ee6273b117f,No,news bulletin,333139517,,9,1,
Headline_3d4e2d197e18,https://obfuscated.source.example/6cb96f2293999616,No,debate,681814148,,8,1,
Headline_e31f425ae9bd,https://obfuscated.source.example/2a6b4866efe946d8,No,debate,557157113,,8,1,
Headline_72757bff22c5,https://obfuscated.source.example/b823d8920ee07d27,No,debate,695329339,,8,1,
Headline_c55064bc2190,https://obfuscated.source.example/1a6c3ba4d2777b78,No,debate,472145863,,8,1,
Headline_de8b7aa1f800,https://obfuscated.source.example/6287b8c9ac43a291,No,debate,597399034,,8,1,
Headline_77abce613e0e,https://obfuscated.source.example/fb5df604d6535d50,No,debate,12565672,,8,1,
Headline_8dc383ef17b8,https://obfuscated.source.example/721570c40278d3d2,No,debate,649398526,,8,1,
Headline_4d6b80863522,https://obfuscated.source.example/f75bba8cc0d87e96,No,debate,610661969,,8,1,
Headline_c5bd04ad662e,https://obfuscated.source.example/1affcfcc37dfb1d3,No,debate,993257995,,8,1,
Headline_4493d742b94e,https://obfuscated.source.example/16f6e79663a862cb,No,news bulletin,232026066,,4,1,
Headline_0be7690ff5ab,https://obfuscated.source.example/4389fbef9cbe44c9,No,news bulletin,271301715,,4,1,
Headline_0be7690ff5ab,https://obfuscated.source.example/7c422b0f0ab88d46,No,news bulletin,26660116,,4,1,
,https://obfuscated.source.example/062e0cec2de3ab43,No,debate,95738894,,8,1,
,https://obfuscated.source.example/157deba00e64ffa7,No,debate,159860898,,8,1,
,https://obfuscated.source.example/5a83e094864273eb,No,debate,220979005,,8,1,
,https://obfuscated.source.example/a780af2df81395f1,No,debate,777707839,,8,1,
,https://obfuscated.source.example/8dcb30b3321a4bd4,No,debate,452444518,,8,1,
,https://obfuscated.source.example/1cca0f55f00111d8,No,debate,113314649,,8,1,
,https://obfuscated.source.example/7226bde5f7f84591,No,debate,397019658,,8,1,
,https://obfuscated.source.example/48a85498cfa768a0,No,debate,864864209,,8,1,
,https://obfuscated.source.example/60405fe33f14b0fe,No,debate,982712214,,8,1,
Headline_e567ec968697,https://obfuscated.source.example/dc0580d3e0e0bca3,No,news bulletin,591580504,,9,1,
Headline_54989c9e08da,https://obfuscated.source.example/74a5aa49bdcd9084,No,special reports,996754424,,3,1,
Headline_c40a153b43cd,https://obfuscated.source.example/450a8d4bc360f269,No,special reports,162971798,,3,1,
Headline_96351afed68c,https://obfuscated.source.example/0ec6cccd62523ec2,No,debate,879445597,,8,1,
Headline_5a098095d8d5,https://obfuscated.source.example/bc0219564988fc88,No,news bulletin,708082409,,3,1,
Headline_9ba5ca4baec5,https://obfuscated.source.example/230931ed4eb9005a,No,news bulletin,72920291,,3,1,
Headline_b4f30bd798a9,https://obfuscated.source.example/1204e1d460400a66,No,news bulletin,403738652,,3,1,
Headline_3cd334168349,https://obfuscated.source.example/d52a079c1624b265,No,special reports,652823775,,3,1,
Headline_54dd2c9605bf,https://obfuscated.source.example/d52a079c1624b265,No,news bulletin,616090634,,3,1,
Headline_81fec10ccb77,https://obfuscated.source.example/9f932a9875ff10dd,No,debate,764483544,,3,1,
Headline_96c736c2b49c,https://obfuscated.source.example/47993765c78422fd,No,debate,331299858,,3,1,
,https://obfuscated.source.example/8708bc0cbabdd137,No,debate,191044544,,3,1,
Headline_b859f94dc154,https://obfuscated.source.example/19dd289e5dd07334,No,press conference,961878352,,3,1,
Headline_18942e95efb9,https://obfuscated.source.example/826ae3145a376f81,No,speech,950807793,,3,1,
Headline_24c614c2bdd2,https://obfuscated.source.example/eab7f539f2e66010,No,press conference,887099030,,3,1,
Headline_5d7991a69a53,https://obfuscated.source.example/40712aaea97e2b95,No,press conference,952588852,,3,1,
Headline_24e9d68ab34c,https://obfuscated.source.example/f0edc320ebae3989,No,press conference,61770503,,3,1,
Headline_05e8dcc23d78,https://obfuscated.source.example/ba781c4682ab4a75,No,press conference,762058479,,3,1,
Headline_588d6ac45777,https://obfuscated.source.example/5bf7b20a6ea6de4a,No,speech,365760234,,3,1,
Headline_4807b23995c6,https://obfuscated.source.example/6d59d885dc5f3f56,No,speech,844895994,,3,1,
Headline_a76312badceb,https://obfuscated.source.example/cd114c5599adf144,No,speech,620306708,,3,1,
Headline_149f5182dcd1,https://obfuscated.source.example/d811f1e90929e67f,No,speech,838694080,,3,1,
Headline_cb599785b837,https://obfuscated.source.example/f7bd2a9c09a27451,No,speech,947979147,,3,1,
Headline_ada010988504,https://obfuscated.source.example/408fd8a47ea0a6fb,No,interview,38526202,,3,1,
Headline_d7f8e16d0881,https://obfuscated.source.example/7563ff7b92d76d38,No,debate,87336378,,3,1,
Headline_1de6f2a30599,https://obfuscated.source.example/9810d25e5abb4ba5,No,debate,356443753,,3,1,
Headline_c1006c5ebe01,https://obfuscated.source.example/e52d6b1868f9a952,No,debate,127684316,,3,1,
Headline_515837c9f147,https://obfuscated.source.example/67b934ef11f2f6e7,No,debate,436535991,,3,1,
Headline_47fb251c6633,https://obfuscated.source.example/0d37bbc73dfc6b19,No,debate,564652231,,3,1,
Headline_68f76ecfa0c2,https://obfuscated.source.example/cbeb029be5e31619,No,debate,402658931,,3,1,
Headline_43d824809147,https://obfuscated.source.example/f2f5c7c35d4bdc1e,No,interview,525415557,,3,1,
Headline_abb58f5681ba,https://obfuscated.source.example/c5748275fd14d32f,No,interview,561267114,,3,1,
Headline_64482600fc52,https://obfuscated.source.example/488da44f9b3c6044,No,interview,654366593,,3,1,
Headline_4e256696da93,https://obfuscated.source.example/f573149bb092e5bf,No,interview,85285108,,3,1,
Headline_c96113902f4d,https://obfuscated.source.example/af4fe7a40a1fc2dc,No,interview,453919746,,3,1,
Headline_9e016c944b71,https://obfuscated.source.example/9a422536f71eee85,No,news bulletin,775479134,,3,1,
Headline_ad26ccb69107,https://obfuscated.source.example/4f76fa673dbeb5a5,No,news bulletin,939084884,,3,1,
Headline_2155f875e238,https://obfuscated.source.example/fa7b8f783b7790a1,No,special reports,283475031,,3,1,
Headline_b06fc01b6ccd,https://obfuscated.source.example/b20183790e51b15d,No,special reports,725408786,,3,1,
Headline_f65bc35ec7dd,https://obfuscated.source.example/1eaaea6dfa071813,No,special reports,811144495,,3,1,
Headline_fd122672112c,https://obfuscated.source.example/2e28264c0357980e,No,special reports,638324153,,3,1,
Headline_00ae6b1bbeb4,https://obfuscated.source.example/5890be256ac95f70,No,special reports,680735165,,3,1,
Headline_1af11cad5e81,https://obfuscated.source.example/6a6e36f68f589a57,No,special reports,33138189,,3,1,
Headline_266b329d0bcc,https://obfuscated.source.example/73dc6dbd6edcb7e2,No,news bulletin,402101266,,3,1,
Headline_b9b9db64c92c,https://obfuscated.source.example/d47fb164521ce78d,No,news bulletin,630619775,,3,1,
Headline_daada0b2e3ef,https://obfuscated.source.example/faec204ccd328d0c,No,news bulletin,608751264,,3,1,
Headline_b7fd794089af,https://obfuscated.source.example/ed5c8af3cc7e7e65,No,news bulletin,867871004,,3,1,
Headline_52079e6959c6,https://obfuscated.source.example/c091e1fb5bed79e5,No,news bulletin,772382203,,3,1,
Headline_4dfbe1e62555,https://obfuscated.source.example/2e4fc78432fbb62f,No,news bulletin,637288493,,3,1,
Headline_d79389bf82a5,https://obfuscated.source.example/57862d271b1cf62b,No,news bulletin,68458567,,3,1,
Headline_1fa40f10ac77,https://obfuscated.source.example/58c33655868c9b89,No,news bulletin,428828618,,3,1,
Headline_cbfa6f7d95c1,https://obfuscated.source.example/4fba758168cb5bea,No,news bulletin,717478239,,3,1,
Headline_15ed6478a0f2,https://obfuscated.source.example/9fade7db2d39b0bd,No,news bulletin,758273098,,3,1,
Headline_71dfb644d1a2,https://obfuscated.source.example/d6666a063e60041a,No,news bulletin,33174503,,3,1,
Headline_1ea704c69d2b,https://obfuscated.source.example/36fde2331f10317c,No,interview,773023794,,3,1,
Headline_fc5504ecb27f,https://obfuscated.source.example/0de95ba1947df73f,No,interview,952795032,,3,1,
Headline_3f4c45bb0fbe,https://obfuscated.source.example/e93d99e9502aeef9,No,interview,333847955,,3,1,
Headline_ba7600a94673,https://obfuscated.source.example/8e24c9ac2782d398,No,interview,12904837,,3,1,
Headline_5724f64dea10,https://obfuscated.source.example/3e551a87c803d9dc,No,interview,483021419,,3,1,
Headline_49f227428024,https://obfuscated.source.example/8d284af9e12bff7a,No,interview,185654230,,3,1,
Headline_68f23fa5506b,https://obfuscated.source.example/2553136ad2bca01c,No,interview,11691081,,3,1,
Headline_df08dd7e7a6c,https://obfuscated.source.example/7a3941d3d247ab86,No,interview,818147682,,3,1,
Headline_2319a02571a7,https://obfuscated.source.example/8233ce7b5cb7f72d,No,special reports,338179123,,3,1,
Headline_d2b9abd8f84f,https://obfuscated.source.example/8233ce7b5cb7f72d,No,press conference,967033076,,3,1,
Headline_7ab33f8bc534,https://obfuscated.source.example/8233ce7b5cb7f72d,No,speech,369516518,,3,1,
Headline_de281ecf55f1,https://obfuscated.source.example/8233ce7b5cb7f72d,No,news bulletin,623778169,,3,1,
Headline_e8ef662b95f8,https://obfuscated.source.example/8233ce7b5cb7f72d,No,interview,489901734,,3,1,
Headline_2eff18a7f41e,https://obfuscated.source.example/8233ce7b5cb7f72d,No,debate,618054074,,3,1,
Headline_30ce40f73572,https://obfuscated.source.example/b588d3f11ccdfc79,No,debate,273203740,,8,1,
Headline_e20bc109996b,https://obfuscated.source.example/64c0928828e4aad3,No,debate,958743755,,8,1,
Headline_8baaec5a9882,https://obfuscated.source.example/e3bcb30714a68c95,No,debate,784336680,,8,1,
Headline_5c3c55e8cf82,https://obfuscated.source.example/7efc3d8496c4c088,No,debate,68819350,,8,1,
Headline_4c861dc4681f,https://obfuscated.source.example/5d7a00272f137d35,No,debate,592081107,,8,1,
Headline_5cf0bf6cfa4a,https://obfuscated.source.example/1b2a5dc1b29e4570,No,debate,206245926,,8,1,
Headline_0ef8fbb2b6dc,https://obfuscated.source.example/e959dba1bae96ad6,No,debate,3860866,,8,1,
Headline_a43b42eda7c0,https://obfuscated.source.example/c666d86fdaa8de8a,No,debate,841377831,,8,1,
Headline_b79e005d0ee6,https://obfuscated.source.example/44d24ce6af174fae,No,debate,437108910,,8,1,
Headline_f76c8fbea78d,https://obfuscated.source.example/63370f5967867bd7,No,interview,692788699,,8,1,
Headline_83716d5c10e6,https://obfuscated.source.example/59a4d987e37b17ef,No,interview,424549057,,8,1,
Headline_4e97cc54b91a,https://obfuscated.source.example/699f9f39b5d54f3a,No,interview,838574819,,8,1,
Headline_666ffba589f1,https://obfuscated.source.example/6b0f1000d14b379f,No,interview,809092051,,8,1,
Headline_f58475702d6b,https://obfuscated.source.example/cb9be8eac161dd43,No,interview,98932805,,8,1,
